year,agency,unit_id,fire_name,inc_num,alarm_date,cont_date,cause,report_ac,gis_acres,c_method,objective,unit,lat,lon
1992,Bureau of Land Management,Bakersfield District - BLM  (old),PARROTS 2,0,1992-09-04 00:00:00,1992-09-05,2 - Equipment Use,125.0,104.6242,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1993,Bureau of Land Management,Bakersfield District - BLM  (old),RIDGE,0,1993-05-17 00:00:00,1993-05-17,2 - Equipment Use,250.0,238.0318,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1993,Bureau of Land Management,Bakersfield District - BLM  (old),SAND CYN,0,1993-08-19 00:00:00,1993-08-20,8 - Playing with fire,142.0,151.7802,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1993,Bureau of Land Management,Bakersfield District - BLM  (old),ELKHORN,0,1993-09-12 00:00:00,1993-09-12,2 - Equipment Use,225.0,212.1808,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1993,Bureau of Land Management,Bakersfield District - BLM  (old),PGE 13,0,1993-05-10 00:00:00,1993-05-10,9 - Miscellaneous,1800.0,1953.643,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1993,Bureau of Land Management,Bakersfield District - BLM  (old),PANOCHE,0,1993-06-26 00:00:00,1993-06-26,14 - Unknown / Unidentified,187.0,165.9669,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1993,Bureau of Land Management,Bakersfield District - BLM  (old),ELK HILLS 2,0,1993-05-10 00:00:00,1993-05-11,11 - Powerline,7100.0,7181.216,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1993,Bureau of Land Management,Bakersfield District - BLM  (old),RESERVE,0,1993-06-27 00:00:00,1993-06-27,2 - Equipment Use,500.0,453.4783,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1993,Bureau of Land Management,Bakersfield District - BLM  (old),RANCHERIA,0,1993-06-27 00:00:00,1993-06-27,7 - Arson,400.0,257.6269,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1993,Bureau of Land Management,Bakersfield District - BLM  (old),COOK,0,1993-07-06 00:00:00,1993-07-07,8 - Playing with fire,500.0,444.6698,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1993,Bureau of Land Management,Bakersfield District - BLM  (old),WHITLOCK,0,1993-08-04 00:00:00,1993-08-06,4 - Campfire,115.0,135.8084,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1994,Bureau of Land Management,Bakersfield District - BLM  (old),POSO,0,1994-05-16 00:00:00,1994-05-16,7 - Arson,650.0,552.1212,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1994,Bureau of Land Management,Bakersfield District - BLM  (old),PALADINO,0,1994-05-28 00:00:00,1994-05-28,9 - Miscellaneous,100.0,136.8989,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),OUTLAW,0,1995-05-24 00:00:00,1995-05-24,7 - Arson,300.0,339.2361,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),MCPHERSON,0,1995-05-26 00:00:00,1995-05-26,11 - Powerline,100.0,179.485,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),RED,0,1995-05-28 00:00:00,1995-05-28,2 - Equipment Use,160.0,158.0317,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),SHERWOOD,0,1995-05-29 00:00:00,1995-05-29,11 - Powerline,1000.0,1337.019,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),SIMMLER,0,1995-06-01 00:00:00,1995-06-02,5 - Debris,980.0,992.3865,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),46,0,1995-06-01 00:00:00,1995-06-01,11 - Powerline,7495.0,7461.468,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),UNITED,0,1995-06-07 00:00:00,1995-06-07,11 - Powerline,485.0,612.9363,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),ELK,0,1995-06-25 00:00:00,1995-06-26,11 - Powerline,1837.0,1835.586,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),58 #2,0,1995-07-13 00:00:00,1995-07-13,3 - Smoking,500.0,388.3563,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),TANK,0,1995-07-14 00:00:00,1995-07-14,3 - Smoking,150.0,161.6434,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),PANOCHE#2,0,1995-07-26 00:00:00,1995-07-27,11 - Powerline,360.0,228.9628,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),ASHURST,0,1995-07-30 00:00:00,1995-07-30,11 - Powerline,466.0,601.9321,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1995,Bureau of Land Management,Bakersfield District - BLM  (old),HONOLULU,0,1995-08-15 00:00:00,1995-08-15,7 - Arson,1430.0,8656.597,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),SIMMLER,0,1996-05-27 00:00:00,1996-05-27,7 - Arson,100.0,104.4957,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),COOK,0,1996-06-05 00:00:00,1996-06-06,2 - Equipment Use,743.0,615.6661,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),RESERVE,0,1996-06-11 00:00:00,1996-06-11,11 - Powerline,100.0,174.936,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),MIDWAY,0,1996-07-17 00:00:00,1996-07-17,3 - Smoking,350.0,359.0099,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),GILBRETH,0,1996-07-19 00:00:00,1996-07-19,7 - Arson,3500.0,4238.167,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),B V II,0,1996-07-30 00:00:00,1996-07-30,4 - Campfire,228.0,247.4005,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),ELK 2,0,1996-08-21 00:00:00,1996-08-21,7 - Arson,200.0,245.6223,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),TWENTYFIVE,0,1996-09-01 00:00:00,1996-09-01,2 - Equipment Use,200.0,272.6711,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),POND,0,1996-09-30 00:00:00,1996-09-30,7 - Arson,1000.0,614.0495,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),WIND GAP,0,1996-05-12 00:00:00,1996-05-12,11 - Powerline,245.0,193.349,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),SKYLINE,0,1996-04-27 00:00:00,1996-04-27,11 - Powerline,19839.0,20567.91,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),PANOCHE II,0,1996-04-27 00:00:00,1996-04-28,11 - Powerline,18340.0,7931.955,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),HWY 41,0,1996-05-01 00:00:00,1996-05-01,7 - Arson,3100.0,3198.414,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),HWY 33,0,1996-05-03 00:00:00,1996-05-03,7 - Arson,350.0,431.1924,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),OVERLOOK,0,1996-05-20 00:00:00,1996-05-20,18 - Escaped Prescribed Burn,2220.0,2231.249,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),7 MILE,0,1996-05-23 00:00:00,1996-05-23,2 - Equipment Use,2690.0,2822.089,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),PANOCHE,0,1996-04-15 00:00:00,1996-04-16,11 - Powerline,2000.0,1277.307,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),TAFT,0,1996-10-07 00:00:00,1996-10-07,7 - Arson,312.0,475.6779,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),WESTFIELD,0,1996-10-28 00:00:00,1996-10-28,7 - Arson,1225.0,1291.045,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),SPANISH 11,0,1996-06-19 00:00:00,1996-06-19,3 - Smoking,121.0,169.9313,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),CORCORAN,0,1996-06-22 00:00:00,1996-06-22,7 - Arson,448.0,404.0365,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),CUYAMA,0,1996-07-03 00:00:00,1996-07-05,5 - Debris,1590.0,1400.291,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),GOOSE,0,1996-07-04 00:00:00,1996-07-04,7 - Arson,1800.0,1295.551,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),CANYON,0,1996-07-04 00:00:00,1996-07-06,2 - Equipment Use,170.0,143.8486,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1996,Bureau of Land Management,Bakersfield District - BLM  (old),WARTHAN,0,1996-08-08 00:00:00,1996-08-09,9 - Miscellaneous,1200.0,921.8256,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1997,Bureau of Land Management,Bakersfield District - BLM  (old),EUCALYPTUS,0,1997-08-25 00:00:00,1997-08-25,18 - Escaped Prescribed Burn,700.0,264.1226,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1997,Bureau of Land Management,Bakersfield District - BLM  (old),AMERICAN,0,1997-09-19 00:00:00,1997-09-20,11 - Powerline,1944.0,1630.588,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1997,Bureau of Land Management,Bakersfield District - BLM  (old),HILL,0,1997-04-04 00:00:00,1997-04-04,11 - Powerline,252.0,230.7428,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1997,Bureau of Land Management,Bakersfield District - BLM  (old),COUNTYLINE,0,1997-05-12 00:00:00,1997-05-13,2 - Equipment Use,645.0,453.3643,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1998,Bureau of Land Management,Bakersfield District - BLM  (old),PENTLAND,0,1998-06-06 00:00:00,1998-06-07,11 - Powerline,180.0,154.9363,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1998,Bureau of Land Management,Bakersfield District - BLM  (old),SPANISH,0,1998-07-04 00:00:00,1998-07-04,7 - Arson,140.0,119.6632,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1998,Bureau of Land Management,Bakersfield District - BLM  (old),STANDARD,0,1998-09-20 00:00:00,1998-09-20,11 - Powerline,113.0,109.5765,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1999,Bureau of Land Management,Bakersfield District - BLM  (old),41,0,1999-08-24 00:00:00,1999-08-24,10 - Vehicle,20.0,167.1776,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1999,Bureau of Land Management,Bakersfield District - BLM  (old),WASHBURN,0,1999-08-26 00:00:00,1999-08-27,1 - Lightning,180.0,272.0349,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1999,Bureau of Land Management,Bakersfield District - BLM  (old),TWO,0,1999-08-30 00:00:00,1999-08-30,2 - Equipment Use,700.0,315.4856,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2003,Contract County,Bakersfield District - BLM  (old),SCHALLOCK,28424,2003-06-06 00:00:00,2003-06-06,7 - Arson,564.0,563.957,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2003,Bureau of Land Management,Bakersfield District - BLM  (old),MICHAELS,0,2003-09-15 00:00:00,2003-09-18,14 - Unknown / Unidentified,388.0,388.8308,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2003,Bureau of Land Management,Bakersfield District - BLM  (old),SAWMILL,0,2003-06-26 00:00:00,2003-06-29,15 - Structure,536.0,537.2274,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2003,Bureau of Land Management,Bakersfield District - BLM  (old),POINT,0,2003-07-08 00:00:00,2003-07-08,9 - Miscellaneous,170.0,177.5443,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2003,Bureau of Land Management,Bakersfield District - BLM  (old),LUNDY FIRE,0,2003-04-24 00:00:00,2003-04-26,14 - Unknown / Unidentified,738.0,739.7399,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2003,Bureau of Land Management,Bakersfield District - BLM  (old),ROYCE,0,2003-06-29 00:00:00,2003-07-07,2 - Equipment Use,185.0,187.9791,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2003,Bureau of Land Management,Bakersfield District - BLM  (old),COOPRSTOWN,0,2003-08-26 00:00:00,2003-08-27,14 - Unknown / Unidentified,2000.0,2010.39,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2004,Bureau of Land Management,Bakersfield District - BLM  (old),CAMP,04-37555,2004-07-22 00:00:00,2004-07-23,6 - Railroad,691.41,691.6987,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2004,Bureau of Land Management,Bakersfield District - BLM  (old),DANA,0,2004-06-25 00:00:00,2004-07-01,1 - Lightning,2164.0,3161.477,7 - Mixed Collection Methods,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2005,Bureau of Land Management,Bakersfield District - BLM  (old),WELLS,2761,2005-08-27 00:00:00,2005-08-28,1 - Lightning,120.0,120.2063,2 - GPS Air,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2006,Bureau of Land Management,Bakersfield District - BLM  (old),49,2523,2006-07-28 00:00:00,2006-07-28,5 - Debris,110.0,168.7805,6 - Hand Drawn,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2006,Bureau of Land Management,Bakersfield District - BLM  (old),MOCAL,161273,2006-05-29 00:00:00,2006-05-30,9 - Miscellaneous,931.17,932.2057,2 - GPS Air,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2006,Bureau of Land Management,Bakersfield District - BLM  (old),MCKITTRICK,4139,2006-12-08 00:00:00,2006-12-09,11 - Powerline,301.0,301.5148,1 - GPS Ground,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2006,Bureau of Land Management,Bakersfield District - BLM  (old),BECK,162110,2006-07-11 00:00:00,2006-07-11,9 - Miscellaneous,1669.5,1668.107,1 - GPS Ground,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2006,Bureau of Land Management,Bakersfield District - BLM  (old),CUYAMA,163721,2006-10-11 00:00:00,2006-10-11,9 - Miscellaneous,925.0,925.7054,1 - GPS Ground,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2007,Bureau of Land Management,Bakersfield District - BLM  (old),LARSON,557,2007-06-01 00:00:00,2007-06-11,1 - Lightning,1080.0,1075.999,2 - GPS Air,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2007,Bureau of Land Management,Bakersfield District - BLM  (old),WALKER,622,,2007-04-06,1 - Lightning,793.3,794.124,1 - GPS Ground,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2007,Bureau of Land Management,Bakersfield District - BLM  (old),BROWN,1504,2007-07-20 00:00:00,2007-06-23,9 - Miscellaneous,84.7,1430.317,1 - GPS Ground,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2007,Bureau of Land Management,Bakersfield District - BLM  (old),BODFISH,1379,2007-06-10 00:00:00,2007-06-11,14 - Unknown / Unidentified,213.0,213.1162,2 - GPS Air,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2010,Bureau of Land Management,Bakersfield District - BLM  (old),COTTON,1112,2010-05-15 00:00:00,2010-05-20,2 - Equipment Use,2044.0,2037.966,1 - GPS Ground,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2010,Bureau of Land Management,Bakersfield District - BLM  (old),WASH,1133,2010-05-15 00:00:00,2010-05-15,2 - Equipment Use,946.0,947.4343,1 - GPS Ground,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2010,Bureau of Land Management,Bakersfield District - BLM  (old),BODFISH,2466,2010-07-15 00:00:00,2010-07-18,1 - Lightning,552.0,551.7151,1 - GPS Ground,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2010,Bureau of Land Management,Bakersfield District - BLM  (old),POTATO,2010903,2010-07-24 00:00:00,2010-07-28,1 - Lightning,686.0,631.7201,2 - GPS Air,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
2011,Bureau of Land Management,Bakersfield District - BLM  (old),58 COMPLEX,2605,2011-08-03 00:00:00,2011-08-04,11 - Powerline,665.0,674.2451,1 - GPS Ground,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
